,Doba,Godzina,zap,rezerwa,nadwyżki OSP,moc JW i mag w RB,moc JW i mag w RB OSP,gen JW i mag w RB,gen JW i mag nie RB,gen wiatr,gen PV,wymiana,niedyspozycje,gen JW nieobjętych OM,OM JRM,Niedobór mocy,rezerwa %,nadwyżki OSP %
5638,2023-08-23,24,16524,2974,7411,22302,22302,14891,1632,13,0,0,0,1165,0,-4437,0.17998063422900024,0.4484991527475188
5639,2023-08-24,1,16342,2942,7337,22302,22302,14737,1604,18,0,0,227,1142,0,-4395,0.18002692448904664,0.4489658548525272
5640,2023-08-24,2,16483,2967,7200,22302,22302,14875,1608,23,0,0,227,1154,0,-4233,0.1800036401140569,0.43681368682885396
5641,2023-08-24,3,16223,2920,7457,22302,22302,14618,1605,26,0,0,227,1141,0,-4537,0.17999137027676756,0.4596560438883067
5642,2023-08-24,4,16206,2917,7468,22302,22302,14607,1599,21,0,0,227,1136,0,-4551,0.17999506355670739,0.46081698136492655
5643,2023-08-24,5,16300,2934,7379,22302,22302,14696,1604,18,1,0,227,1143,0,-4445,0.18,0.45269938650306746
5644,2023-08-24,6,16493,2969,7320,22302,22302,14755,1738,13,311,0,227,1278,0,-4351,0.180015764263627,0.4438246528830413
5645,2023-08-24,7,17050,3069,6954,22302,22302,15121,1929,10,692,0,227,1472,0,-3885,0.18,0.40785923753665687
5646,2023-08-24,8,18451,3321,5842,22302,22302,16233,2218,6,1266,0,227,1798,22795,-2521,0.17999024443119613,0.3166224052896862
5647,2023-08-24,9,19248,3465,5303,22302,22302,16772,2476,5,1815,0,227,2072,22795,-1838,0.18001870324189526,0.2755091438071488
5648,2023-08-24,10,19193,3455,5586,22302,22302,16489,2704,7,2244,0,227,2259,22795,-2131,0.18001354660553326,0.29104360964935133
5649,2023-08-24,11,19167,3450,5852,22302,22302,16223,2944,9,2615,0,227,2423,22795,-2402,0.1799968696196588,0.30531642927949076
5650,2023-08-24,12,19407,3493,5780,22302,22302,16295,3112,9,2832,0,227,2528,22795,-2287,0.1799866027721956,0.2978306796516721
5651,2023-08-24,13,19428,3497,5778,22302,22302,16297,3131,10,2951,0,227,2573,22795,-2281,0.17999794111591516,0.2974058060531192
5652,2023-08-24,14,19399,3492,5703,22302,22302,16372,3027,11,2835,0,227,2518,22795,-2211,0.1800092788288056,0.29398422599103047
5653,2023-08-24,15,19373,3487,5526,22302,22302,16549,2824,12,2551,0,227,2389,22795,-2039,0.1799927734475817,0.2852423475971713
5654,2023-08-24,16,19422,3496,5284,22313,22313,16802,2620,14,2136,0,227,2215,22795,-1788,0.18000205952013182,0.272062609412007
5655,2023-08-24,17,19441,3499,5169,22466,22466,17070,2371,13,1606,0,227,1979,22795,-1670,0.17998045368036625,0.265881384702433
5656,2023-08-24,18,19398,3492,5202,22718,22718,17289,2110,13,1025,0,227,1719,22795,-1710,0.18001855861429014,0.2681719764924219
5657,2023-08-24,19,19615,3531,5202,22944,22944,17741,1873,14,481,0,0,1458,22795,-1671,0.1800152944175376,0.2652052001019628
5658,2023-08-24,20,19981,3597,4900,23113,23113,18213,1768,22,163,0,0,1348,22795,-1303,0.18002101996897052,0.24523297132275662
5659,2023-08-24,21,20729,3731,4383,23343,23343,18960,1769,19,0,0,0,1324,22795,-652,0.17998938684934151,0.21144290607361668
5660,2023-08-24,22,19170,3451,5202,22641,22641,17439,1732,24,0,0,0,1285,22795,-1751,0.18002086593635888,0.27136150234741785
5661,2023-08-24,23,17605,3169,5681,21623,21623,15942,1663,16,0,0,0,1241,0,-2512,0.18000568020448737,0.3226924169270094
5662,2023-08-24,24,16460,2963,6808,21623,21623,14815,1645,23,0,0,0,1176,0,-3845,0.18001215066828677,0.41360874848116647
5663,2023-08-25,1,16435,2958,6801,21623,21623,14822,1613,17,0,0,0,1151,0,-3843,0.17998174627319743,0.4138119866139337
5664,2023-08-25,2,16474,2965,6768,21623,21623,14855,1618,24,0,0,0,1159,0,-3803,0.17998057545222776,0.4108291853830278
5665,2023-08-25,3,16298,2934,6943,21623,21623,14680,1618,28,0,0,0,1152,0,-4009,0.1800220885998282,0.42600319057553077
5666,2023-08-25,4,16313,2936,6930,21623,21623,14693,1620,29,0,0,0,1154,0,-3994,0.1799791577269662,0.42481456507080245
5667,2023-08-25,5,16480,2966,6768,21623,21623,14855,1625,25,1,0,0,1165,0,-3802,0.1799757281553398,0.41067961165048544
5668,2023-08-25,6,16623,2992,6768,21623,21623,14855,1768,32,311,0,0,1307,0,-3776,0.17999157793418757,0.4071467244179751
5669,2023-08-25,7,17235,3102,6344,21623,21623,15279,1957,37,690,0,0,1508,0,-3242,0.17998259355961707,0.36808819263127357
5670,2023-08-25,8,18449,3321,5416,21623,21623,16207,2243,32,1271,0,0,1825,22795,-2095,0.18000975662637542,0.29356604694021354
5671,2023-08-25,9,19151,3447,5277,21931,21931,16654,2497,14,1824,0,0,2064,22795,-1830,0.17999060101300193,0.2755469688266931
5672,2023-08-25,10,19284,3471,5277,21814,21814,16537,2746,15,2249,0,0,2267,22795,-1806,0.1799937772246422,0.2736465463596764
5673,2023-08-25,11,19359,3485,5277,21696,21696,16419,2941,15,2602,0,0,2428,22795,-1792,0.180019629113074,0.27258639392530604
5674,2023-08-25,12,19415,3495,5297,21623,21623,16326,3089,22,2818,0,0,2529,22795,-1802,0.1800154519701262,0.2728302858614473
5675,2023-08-25,13,19436,3498,5329,21623,21623,16294,3142,25,2939,0,0,2580,22795,-1831,0.17997530356040337,0.2741819304383618
5676,2023-08-25,14,19399,3492,5277,21667,21667,16390,3009,18,2836,0,0,2516,22795,-1785,0.1800092788288056,0.27202433115109026
5677,2023-08-25,15,19278,3470,5277,21737,21737,16459,2818,17,2558,0,0,2380,22795,-1807,0.17999792509596432,0.2737317149081855
5678,2023-08-25,16,19144,3446,5277,21793,21793,16515,2629,22,2140,0,0,2199,22795,-1831,0.18000417885499373,0.2756477225240284
5679,2023-08-25,17,18982,3417,5277,21878,21878,16601,2381,23,1603,0,0,1958,22795,-1860,0.18001264355705404,0.2780002107259509
5680,2023-08-25,18,18941,3409,5277,22108,22108,16831,2110,16,1021,0,0,1691,22795,-1868,0.17997993770128293,0.2786019745525579
5681,2023-08-25,19,19064,3432,5277,22459,22459,17182,1882,14,480,0,0,1453,22795,-1845,0.1800251783466219,0.2768044481745699
5682,2023-08-25,20,19338,3481,5277,22856,22856,17579,1759,16,162,0,0,1321,22795,-1796,0.18000827386492915,0.2728824076946944
5683,2023-08-25,21,20087,3616,4997,23316,23316,18320,1767,20,0,0,0,1292,22795,-1381,0.18001692637028924,0.24876785980982724
5684,2023-08-25,22,18803,3385,5277,22332,22332,17055,1748,26,0,0,0,1283,22795,-1892,0.18002446418124768,0.28064670531298197
5685,2023-08-25,23,17244,3104,6081,21623,21623,15542,1702,49,0,0,0,1253,0,-2977,0.18000463929482718,0.35264439805149617
5686,2023-08-25,24,16157,2908,7134,21623,21623,14488,1669,51,0,0,0,1184,0,-4226,0.179983907903695,0.44154236553815684
5687,2023-08-26,1,15100,2718,8164,21623,21623,13459,1641,48,0,0,0,1112,0,-5446,0.18,0.5406622516556291
5688,2023-08-26,2,14954,2692,8308,21623,21623,13315,1640,48,0,0,0,1105,0,-5616,0.18001872408720074,0.5555704159422228
5689,2023-08-26,3,14940,2689,8308,21623,21623,13315,1625,38,0,0,0,1092,0,-5619,0.17998661311914324,0.556091030789826
5690,2023-08-26,4,14934,2688,8308,21623,21623,13315,1620,33,0,0,0,1087,0,-5620,0.1799919646444355,0.5563144502477568
5691,2023-08-26,5,14940,2689,8308,21623,21623,13315,1625,34,1,0,0,1092,0,-5619,0.17998661311914324,0.556091030789826
5692,2023-08-26,6,15074,2713,8308,21623,21623,13315,1760,31,313,0,0,1225,0,-5595,0.17997877139445403,0.5511476714873291
5693,2023-08-26,7,15252,2745,8308,21623,21623,13315,1938,23,693,0,0,1394,0,-5563,0.17997639653815892,0.5447154471544715
5694,2023-08-26,8,15538,2797,8308,21623,21623,13315,2223,15,1273,0,0,1661,0,-5511,0.18001029733556442,0.534689149182649
5695,2023-08-26,9,16299,2934,8034,21848,21848,13814,2485,8,1824,0,0,1918,0,-5100,0.1800110436223081,0.4929136756856249
5696,2023-08-26,10,16706,3007,8034,21991,21991,13957,2749,9,2252,0,0,2125,0,-5027,0.17999521130132887,0.4809050640488447
5697,2023-08-26,11,16780,3020,8034,21853,21853,13819,2962,13,2608,0,0,2293,0,-5014,0.1799761620977354,0.4787842669845054
5698,2023-08-26,12,16833,3030,8034,21776,21776,13742,3091,12,2829,0,0,2389,0,-5004,0.18000356442701837,0.4772767777579754
5699,2023-08-26,13,16585,2985,8186,21623,21623,13436,3149,11,2936,0,0,2427,0,-5201,0.1799819113656919,0.49357853482062103
5700,2023-08-26,14,16370,2947,8308,21623,21623,13315,3056,10,2824,0,0,2363,0,-5361,0.18002443494196702,0.5075137446548564
5701,2023-08-26,15,16133,2904,8308,21623,21623,13315,2818,6,2543,0,0,2217,0,-5404,0.18000371908510507,0.5149693175478832
5702,2023-08-26,16,16020,2884,8237,21623,21623,13386,2634,5,2133,0,0,2039,0,-5353,0.18002496878901372,0.5141697877652934
5703,2023-08-26,17,15860,2855,8132,21623,21623,13490,2370,6,1592,0,0,1797,0,-5277,0.1800126103404792,0.5127364438839849
5704,2023-08-26,18,16002,2880,8034,21925,21925,13891,2111,5,1012,0,0,1542,0,-5154,0.17997750281214847,0.5020622422197225
5705,2023-08-26,19,16215,2919,8034,22374,22374,14340,1875,4,474,0,0,1305,0,-5115,0.18001850138760406,0.49546716003700275
5706,2023-08-26,20,16486,2968,8034,22752,22752,14718,1768,12,161,0,0,1181,0,-5066,0.18003154191435158,0.4873225767317724
5707,2023-08-26,21,17142,3085,7987,23353,23353,15366,1776,17,0,0,0,1142,0,-4902,0.17996733169991833,0.46593162991482906
5708,2023-08-26,22,16410,2954,8034,22744,22744,14710,1700,17,0,0,0,1132,0,-5080,0.18001218769043267,0.48957952468007315
5709,2023-08-26,23,15397,2772,8034,21762,21762,13728,1669,21,0,0,0,1128,0,-5262,0.18003507176722738,0.5217899590829382
5710,2023-08-26,24,14961,2693,8308,21623,21623,13315,1646,24,0,0,0,1101,0,-5615,0.18000133680903682,0.5553104738988035
5711,2023-08-27,1,13353,2404,9888,21623,21623,11735,1618,21,0,0,0,1003,0,-7484,0.18003444918744851,0.7405077510671759
5712,2023-08-27,2,12888,2320,10340,21623,21623,11283,1605,21,0,0,0,972,0,-8020,0.18001241464928616,0.8022967101179391
5713,2023-08-27,3,12679,2282,10538,21623,21623,11085,1594,14,0,0,0,953,0,-8256,0.1799826484738544,0.8311381023740042
5714,2023-08-27,4,12678,2282,10538,21623,21623,11085,1593,11,0,0,0,951,0,-8256,0.17999684492822213,0.8312036598832624
5715,2023-08-27,5,12677,2282,10538,21623,21623,11085,1592,8,1,0,0,949,0,-8256,0.1800110436223081,0.8312692277352686
5716,2023-08-27,6,12816,2307,10538,21623,21623,11085,1731,8,307,0,0,1085,0,-8231,0.18000936329588016,0.8222534332084894
5717,2023-08-27,7,12997,2339,10538,21623,21623,11085,1912,5,685,0,0,1259,0,-8199,0.1799646072170501,0.810802492882973
5718,2023-08-27,8,13272,2389,10538,21623,21623,11085,2187,4,1256,0,0,1519,0,-8149,0.18000301386377335,0.7940024110910187
5719,2023-08-27,9,13549,2439,10538,21623,21623,11085,2464,3,1805,0,0,1771,0,-8099,0.18001328511329248,0.7777695770905602
5720,2023-08-27,10,13784,2481,10538,21623,21623,11085,2699,3,2233,0,0,1975,0,-8057,0.1799912942542078,0.7645095763203714
5721,2023-08-27,11,14033,2526,10521,21623,21623,11102,2931,4,2589,0,0,2157,0,-7995,0.18000427563600085,0.7497327727499465
5722,2023-08-27,12,14183,2553,10538,21623,21623,11085,3099,5,2807,0,0,2265,0,-7985,0.18000423041669605,0.743002185715293
5723,2023-08-27,13,14224,2560,10538,21623,21623,11085,3139,7,2921,0,0,2314,0,-7978,0.17997750281214847,0.7408605174353206
5724,2023-08-27,14,14274,2569,10426,21623,21623,11197,3077,9,2812,0,0,2277,0,-7857,0.17997758161692587,0.7304189435336976
5725,2023-08-27,15,14064,2532,10439,21623,21623,11184,2880,10,2534,0,0,2147,0,-7907,0.18003412969283278,0.742249715585893
5726,2023-08-27,16,14110,2540,10180,21623,21623,11443,2667,16,2125,0,0,1978,0,-7640,0.18001417434443656,0.7214741318214033
5727,2023-08-27,17,14318,2577,9730,21623,21623,11893,2424,16,1591,0,0,1761,0,-7153,0.17998323788238582,0.679564184942031
5728,2023-08-27,18,14733,2652,9076,21664,21664,12588,2146,10,1016,0,0,1527,0,-6424,0.18000407249032785,0.6160320369239123
5729,2023-08-27,19,15227,2741,8889,22205,22205,13315,1911,6,475,0,0,1297,0,-6148,0.18000919419452288,0.5837656793853024
5730,2023-08-27,20,15774,2839,9052,23027,23027,13975,1799,7,161,0,0,1156,0,-6213,0.1799797134525168,0.5738557119310257
5731,2023-08-27,21,16513,2972,8691,23382,23382,14691,1822,5,0,0,0,1119,0,-5719,0.17997941016169078,0.5263126021922122
5732,2023-08-27,22,15871,2857,8965,23115,23115,14150,1721,6,0,0,0,1091,0,-6108,0.18001386176044357,0.5648667380757356
5733,2023-08-27,23,15133,2724,9052,22512,22512,13460,1673,7,0,0,0,1077,0,-6328,0.18000396484504064,0.5981629551311702
5734,2023-08-27,24,14205,2557,9076,21637,21637,12561,1644,5,0,0,0,1059,0,-6519,0.1800070397747272,0.6389299542414643
5735,2023-08-28,1,14836,2670,8390,21623,21623,13233,1603,5,0,0,0,1066,0,-5720,0.17996764626583986,0.5655163116743057
5736,2023-08-28,2,14464,2604,8753,21623,21623,12870,1594,5,0,0,0,1042,0,-6149,0.18003318584070796,0.6051576327433629
5737,2023-08-28,3,14310,2576,8903,21623,21623,12720,1590,7,0,0,0,1032,0,-6327,0.18001397624039134,0.6221523410202655
5738,2023-08-28,4,14370,2587,8842,21623,21623,12781,1589,7,0,0,0,1035,0,-6255,0.1800278357689631,0.6153096729297147
5739,2023-08-28,5,14555,2620,8660,21623,21623,12963,1592,7,1,0,0,1047,0,-6040,0.18000687049124012,0.5949845413947097
5740,2023-08-28,6,14609,2630,8744,21623,21623,12879,1730,8,311,0,0,1179,0,-6114,0.1800260113628585,0.5985351495653365
5741,2023-08-28,7,16406,2953,7806,22302,22302,14496,1910,9,691,0,0,1432,0,-4853,0.1799951237352188,0.4758015360234061
5742,2023-08-28,8,17891,3220,6609,22302,22302,15693,2198,8,1269,0,0,1759,22795,-3389,0.1799787602705271,0.3694036107540104
5743,2023-08-28,9,18785,3381,5997,22302,22302,16305,2480,3,1821,0,0,2048,22795,-2616,0.17998402981101944,0.31924407772158636
5744,2023-08-28,10,19007,3421,6003,22302,22302,16299,2708,2,2253,0,0,2250,22795,-2582,0.1799863208291682,0.3158310096280318
5745,2023-08-28,11,19089,3436,6158,22302,22302,16144,2945,4,2604,0,0,2417,22795,-2722,0.17999895227617999,0.3225941641783226
5746,2023-08-28,12,19331,3480,6071,22302,22302,16231,3099,4,2828,0,0,2529,22795,-2591,0.18002172676012623,0.3140551445864156
5747,2023-08-28,13,19455,3502,5946,22302,22302,16356,3099,4,2929,0,0,2570,22795,-2444,0.18000514006682086,0.3056283731688512
5748,2023-08-28,14,19511,3512,5838,22302,22302,16464,3047,5,2830,0,0,2533,22795,-2326,0.1800010250627851,0.29921582696940185
5749,2023-08-28,15,19577,3524,5705,22427,22427,16721,2856,5,2550,0,0,2409,22795,-2181,0.18000715124891453,0.29141339326760995
5750,2023-08-28,16,19445,3500,5705,22506,22506,16800,2645,6,2131,0,0,2221,22795,-2205,0.17999485728979173,0.2933916173823605
5751,2023-08-28,17,19292,3472,5705,22589,22589,16884,2408,6,1591,0,0,1986,22795,-2233,0.1799709724238026,0.29571843251088537
5752,2023-08-28,18,19345,3482,5705,22885,22885,17180,2165,4,1013,0,0,1734,22795,-2223,0.17999483070560868,0.29490824502455415
5753,2023-08-28,19,19468,3504,5705,23226,23226,17521,1947,3,475,0,0,1502,22795,-2201,0.179987672077255,0.29304499691801933
5754,2023-08-28,20,20106,3619,5522,23792,23792,18270,1836,7,161,0,0,1379,22795,-1903,0.17999602108823237,0.2746443847607679
5755,2023-08-28,21,20658,3718,5258,24068,24068,18810,1848,14,0,0,0,1341,22795,-1540,0.1799787007454739,0.25452609158679446
5756,2023-08-28,22,19190,3454,5705,23109,23109,17403,1786,14,0,0,0,1311,22795,-2251,0.17998957790515893,0.2972902553413236
5757,2023-08-28,23,17623,3172,6392,22302,22302,15910,1713,13,0,0,0,1259,0,-3220,0.17999205583612324,0.3627078250014186
5758,2023-08-28,24,16388,2950,7578,22302,22302,14724,1664,13,0,0,0,1183,0,-4628,0.18000976324139614,0.46241152062484747
5759,2023-08-29,1,16363,2945,7572,22302,22302,14730,1633,14,0,0,0,1164,0,-4627,0.1799792214141661,0.4627513292183585
5760,2023-08-29,2,16319,2937,7613,22302,22302,14689,1630,15,0,0,0,1161,0,-4676,0.1799742631288682,0.4665114283963478
5761,2023-08-29,3,16163,2909,7764,22302,22302,14538,1624,16,0,0,0,1151,0,-4855,0.1799789643011817,0.4803563694858628
5762,2023-08-29,4,16133,2904,7790,22302,22302,14512,1621,15,0,0,0,1148,0,-4886,0.18000371908510507,0.48286121614082933
