,Data,Godz.,prog. zap 2022,zap 2022
4757,2022-06-17,7,16750,"15258,900"
4758,2022-06-17,8,18400,"16909,338"
4759,2022-06-17,9,19450,"18065,375"
4760,2022-06-17,10,19950,"18859,700"
4761,2022-06-17,11,20100,"18622,813"
4762,2022-06-17,12,20200,"18750,050"
4763,2022-06-17,13,20100,"18623,938"
4764,2022-06-17,14,19950,"18511,275"
4765,2022-06-17,15,19450,"18389,613"
4766,2022-06-17,16,19400,"18770,375"
4767,2022-06-17,17,19100,"18894,275"
4768,2022-06-17,18,19000,"18930,613"
4769,2022-06-17,19,18750,"18794,663"
4770,2022-06-17,20,18750,"18857,538"
4771,2022-06-17,21,18750,"18941,888"
4772,2022-06-17,22,18700,"18739,038"
4773,2022-06-17,23,18150,"18121,588"
4774,2022-06-17,24,16700,"16820,713"
4775,2022-06-18,1,15450,"15654,350"
4776,2022-06-18,2,14800,"14963,538"
4777,2022-06-18,3,14400,"14500,050"
4778,2022-06-18,4,14300,"14319,075"
4779,2022-06-18,5,13800,"13933,988"
4780,2022-06-18,6,14300,"14020,338"
4781,2022-06-18,7,15750,"14953,213"
4782,2022-06-18,8,17300,"16174,650"
4783,2022-06-18,9,18450,"17293,200"
4784,2022-06-18,10,19050,"17939,088"
4785,2022-06-18,11,19350,"18348,175"
4786,2022-06-18,12,19300,"18224,788"
4787,2022-06-18,13,19150,"18189,213"
4788,2022-06-18,14,19200,"17789,075"
4789,2022-06-18,15,18500,"17542,088"
4790,2022-06-18,16,18350,"17366,225"
4791,2022-06-18,17,18350,"17512,313"
4792,2022-06-18,18,18250,"17758,075"
4793,2022-06-18,19,18250,"17878,938"
4794,2022-06-18,20,18250,"17912,088"
4795,2022-06-18,21,18250,"17833,163"
4796,2022-06-18,22,18350,"17854,125"
4797,2022-06-18,23,17600,"17319,525"
4798,2022-06-18,24,16350,"15981,663"
4799,2022-06-19,1,15100,"14947,975"
4800,2022-06-19,2,14300,"14334,450"
4801,2022-06-19,3,13750,"13967,175"
4802,2022-06-19,4,13500,"13634,800"
4803,2022-06-19,5,13000,"13096,913"
4804,2022-06-19,6,12800,"12877,938"
4805,2022-06-19,7,13800,"13355,463"
4806,2022-06-19,8,14800,"14205,413"
4807,2022-06-19,9,15700,"15043,650"
4808,2022-06-19,10,16400,"15644,463"
4809,2022-06-19,11,16700,"15967,975"
4810,2022-06-19,12,16900,"16149,463"
4811,2022-06-19,13,16950,"16122,263"
4812,2022-06-19,14,17050,"16192,850"
4813,2022-06-19,15,17000,"16042,850"
4814,2022-06-19,16,16600,"16052,938"
4815,2022-06-19,17,16600,"16445,788"
4816,2022-06-19,18,17050,"16795,400"
4817,2022-06-19,19,17200,"17140,538"
4818,2022-06-19,20,17500,"17363,863"
4819,2022-06-19,21,17600,"17479,988"
4820,2022-06-19,22,17750,"17560,425"
4821,2022-06-19,23,17600,"17373,438"
4822,2022-06-19,24,16550,"16310,938"
4823,2022-06-20,1,15200,"15377,275"
4824,2022-06-20,2,14700,"14831,938"
4825,2022-06-20,3,14400,"14529,488"
4826,2022-06-20,4,14400,"14410,363"
4827,2022-06-20,5,14450,"14267,163"
4828,2022-06-20,6,16300,"15013,800"
4829,2022-06-20,7,19850,"18025,938"
4830,2022-06-20,8,21400,"20334,588"
4831,2022-06-20,9,22300,"21539,288"
4832,2022-06-20,10,22450,"21820,750"
4833,2022-06-20,11,22350,"21847,125"
4834,2022-06-20,12,22500,"22229,438"
4835,2022-06-20,13,22700,"22661,938"
4836,2022-06-20,14,22850,"23049,500"
4837,2022-06-20,15,22450,"22419,338"
4838,2022-06-20,16,22600,"22290,163"
4839,2022-06-20,17,22050,"21836,238"
4840,2022-06-20,18,21950,"21527,013"
4841,2022-06-20,19,21950,"21586,963"
4842,2022-06-20,20,21900,"21631,363"
4843,2022-06-20,21,21800,"21528,813"
4844,2022-06-20,22,21600,"20824,913"
4845,2022-06-20,23,20200,"19713,475"
4846,2022-06-20,24,18750,"18314,975"
4847,2022-06-21,1,17300,"17184,213"
4848,2022-06-21,2,16551,"16528,938"
4849,2022-06-21,3,16000,"16158,375"
4850,2022-06-21,4,16000,"16135,650"
4851,2022-06-21,5,15850,"15799,438"
4852,2022-06-21,6,16900,"16273,213"
4853,2022-06-21,7,20050,"18400,388"
4854,2022-06-21,8,21450,"20267,350"
4855,2022-06-21,9,22050,"21246,850"
4856,2022-06-21,10,22150,"21649,350"
4857,2022-06-21,11,22000,"21358,125"
4858,2022-06-21,12,22100,"21724,800"
4859,2022-06-21,13,22200,"21836,025"
4860,2022-06-21,14,22300,"21809,188"
4861,2022-06-21,15,22000,"21122,350"
4862,2022-06-21,16,21950,"20947,963"
4863,2022-06-21,17,21950,"20819,450"
4864,2022-06-21,18,21750,"20881,813"
4865,2022-06-21,19,21600,"21094,925"
4866,2022-06-21,20,21700,"21031,538"
4867,2022-06-21,21,21600,"21131,475"
4868,2022-06-21,22,21400,"20673,225"
4869,2022-06-21,23,20350,"19669,488"
4870,2022-06-21,24,18900,"18227,550"
4871,2022-06-22,1,17300,"17018,075"
4872,2022-06-22,2,16551,"16368,800"
4873,2022-06-22,3,16100,"15994,788"
4874,2022-06-22,4,16100,"15974,050"
4875,2022-06-22,5,15800,"15727,688"
4876,2022-06-22,6,16750,"16068,863"
4877,2022-06-22,7,19950,"18426,513"
4878,2022-06-22,8,21300,"20434,100"
4879,2022-06-22,9,21900,"21091,238"
4880,2022-06-22,10,21950,"21033,425"
4881,2022-06-22,11,21950,"20678,575"
4882,2022-06-22,12,22050,"21098,800"
4883,2022-06-22,13,22200,"21181,000"
4884,2022-06-22,14,22200,"21082,675"
4885,2022-06-22,15,21850,"20707,588"
4886,2022-06-22,16,21750,"21323,513"
4887,2022-06-22,17,21700,"21373,200"
4888,2022-06-22,18,21550,"21391,150"
4889,2022-06-22,19,21450,"21312,800"
4890,2022-06-22,20,21550,"21433,075"
4891,2022-06-22,21,21550,"21537,000"
4892,2022-06-22,22,21350,"21011,213"
4893,2022-06-22,23,20250,"20075,338"
4894,2022-06-22,24,18800,"18518,000"
4895,2022-06-23,1,17700,"17255,538"
4896,2022-06-23,2,17051,"16588,325"
4897,2022-06-23,3,16500,"16196,825"
4898,2022-06-23,4,16500,"16055,125"
4899,2022-06-23,5,16300,"15817,563"
4900,2022-06-23,6,17300,"16181,400"
4901,2022-06-23,7,20300,"18546,888"
4902,2022-06-23,8,21700,"20624,163"
4903,2022-06-23,9,22300,"21546,300"
4904,2022-06-23,10,22300,"21739,363"
4905,2022-06-23,11,22400,"21690,338"
4906,2022-06-23,12,22700,"21964,300"
4907,2022-06-23,13,22950,"22006,725"
4908,2022-06-23,14,23000,"21698,575"
4909,2022-06-23,15,22650,"21795,088"
4910,2022-06-23,16,22650,"21849,675"
4911,2022-06-23,17,22350,"21849,025"
4912,2022-06-23,18,22100,"21853,563"
4913,2022-06-23,19,22150,"21640,338"
4914,2022-06-23,20,22200,"21681,013"
4915,2022-06-23,21,22200,"21815,913"
4916,2022-06-23,22,21800,"21275,950"
4917,2022-06-23,23,20650,"20349,588"
4918,2022-06-23,24,19200,"18842,500"
4919,2022-06-24,1,17400,"17460,725"
4920,2022-06-24,2,16651,"16534,738"
4921,2022-06-24,3,16100,"16224,038"
4922,2022-06-24,4,16100,"15995,275"
4923,2022-06-24,5,15700,"15733,400"
4924,2022-06-24,6,16700,"16178,388"
4925,2022-06-24,7,19800,"18575,150"
4926,2022-06-24,8,21200,"20879,038"
4927,2022-06-24,9,21800,"21676,275"
4928,2022-06-24,10,22000,"21551,913"
4929,2022-06-24,11,22250,"21351,450"
4930,2022-06-24,12,22500,"21533,113"
4931,2022-06-24,13,22750,"21553,900"
4932,2022-06-24,14,22800,"21327,750"
4933,2022-06-24,15,22450,"21017,838"
4934,2022-06-24,16,22350,"21478,388"
4935,2022-06-24,17,22250,"21568,088"
4936,2022-06-24,18,22150,"21692,650"
4937,2022-06-24,19,21900,"21579,450"
4938,2022-06-24,20,21800,"21609,013"
4939,2022-06-24,21,21750,"21369,800"
4940,2022-06-24,22,21500,"20857,938"
4941,2022-06-24,23,20350,"20111,263"
4942,2022-06-24,24,18900,"18770,888"
4943,2022-06-25,1,17700,"17556,350"
4944,2022-06-25,2,16850,"16716,088"
4945,2022-06-25,3,16350,"16229,875"
4946,2022-06-25,4,16050,"15959,188"
4947,2022-06-25,5,15600,"15398,650"
4948,2022-06-25,6,15550,"15274,688"
4949,2022-06-25,7,17100,"16268,538"
4950,2022-06-25,8,18450,"17501,925"
4951,2022-06-25,9,19600,"18722,288"
4952,2022-06-25,10,20100,"19355,325"
4953,2022-06-25,11,20400,"19202,888"
4954,2022-06-25,12,20400,"19325,450"
4955,2022-06-25,13,20400,"19316,100"
4956,2022-06-25,14,20150,"19565,438"
4957,2022-06-25,15,19650,"19057,000"
4958,2022-06-25,16,19250,"18970,663"
4959,2022-06-25,17,19100,"18966,600"
4960,2022-06-25,18,19100,"18993,713"
4961,2022-06-25,19,19100,"19103,988"
4962,2022-06-25,20,19100,"19051,100"
4963,2022-06-25,21,19100,"18871,438"
4964,2022-06-25,22,18900,"18653,300"
4965,2022-06-25,23,18500,"18080,450"
4966,2022-06-25,24,17200,"16822,838"
4967,2022-06-26,1,15650,"15700,075"
4968,2022-06-26,2,14800,"14941,525"
4969,2022-06-26,3,14250,"14468,188"
4970,2022-06-26,4,14050,"14207,638"
4971,2022-06-26,5,13400,"13671,575"
4972,2022-06-26,6,13200,"13525,125"
4973,2022-06-26,7,14150,"14169,713"
4974,2022-06-26,8,15050,"15233,188"
4975,2022-06-26,9,16050,"16193,838"
4976,2022-06-26,10,16750,"16766,875"
4977,2022-06-26,11,17250,"17140,025"
4978,2022-06-26,12,17400,"17299,000"
4979,2022-06-26,13,17400,"17279,575"
4980,2022-06-26,14,17400,"17062,750"
4981,2022-06-26,15,17400,"16857,150"
4982,2022-06-26,16,17400,"17147,188"
4983,2022-06-26,17,17650,"17479,613"
4984,2022-06-26,18,17850,"17826,563"
4985,2022-06-26,19,18100,"18038,263"
4986,2022-06-26,20,18300,"18145,200"
4987,2022-06-26,21,18300,"18111,000"
4988,2022-06-26,22,18350,"18151,900"
4989,2022-06-26,23,18350,"17918,250"
4990,2022-06-26,24,17100,"16730,763"
4991,2022-06-27,1,15550,"15716,413"
4992,2022-06-27,2,14700,"15078,213"
4993,2022-06-27,3,14450,"14776,925"
4994,2022-06-27,4,14400,"14650,588"
4995,2022-06-27,5,14250,"14553,550"
4996,2022-06-27,6,15850,"15216,400"
4997,2022-06-27,7,19200,"18169,988"
4998,2022-06-27,8,21100,"20754,688"
4999,2022-06-27,9,22150,"22046,450"
5000,2022-06-27,10,22450,"22422,875"
5001,2022-06-27,11,23000,"22310,275"
5002,2022-06-27,12,23300,"22570,863"
5003,2022-06-27,13,23500,"22732,975"
5004,2022-06-27,14,23600,"22549,375"
5005,2022-06-27,15,23300,"22529,300"
5006,2022-06-27,16,23200,"22590,500"
5007,2022-06-27,17,23000,"22516,900"
5008,2022-06-27,18,22500,"22508,788"
5009,2022-06-27,19,22200,"22505,175"
5010,2022-06-27,20,22150,"22489,463"
5011,2022-06-27,21,22100,"22317,713"
5012,2022-06-27,22,21850,"21836,188"
5013,2022-06-27,23,20750,"20788,250"
5014,2022-06-27,24,19200,"19181,000"
5015,2022-06-28,1,17900,"17852,825"
5016,2022-06-28,2,17100,"17194,963"
5017,2022-06-28,3,16650,"16868,125"
5018,2022-06-28,4,16600,"16625,875"
5019,2022-06-28,5,16300,"16311,075"
5020,2022-06-28,6,17600,"16697,850"
5021,2022-06-28,7,20650,"19197,938"
5022,2022-06-28,8,22250,"21369,850"
5023,2022-06-28,9,23350,"22492,625"
5024,2022-06-28,10,23650,"22810,238"
5025,2022-06-28,11,24250,"22637,725"
5026,2022-06-28,12,24300,"22890,088"
5027,2022-06-28,13,24400,"23003,500"
5028,2022-06-28,14,24400,"22718,988"
5029,2022-06-28,15,24150,"22639,438"
5030,2022-06-28,16,24050,"22588,725"
5031,2022-06-28,17,23800,"22498,163"
5032,2022-06-28,18,23550,"22281,238"
5033,2022-06-28,19,23150,"21927,575"
5034,2022-06-28,20,23100,"22123,625"
5035,2022-06-28,21,22800,"21882,850"
5036,2022-06-28,22,22500,"21448,313"
5037,2022-06-28,23,21450,"20513,863"
5038,2022-06-28,24,19950,"19067,150"
5039,2022-06-29,1,18100,"17749,438"
5040,2022-06-29,2,17300,"17035,388"
5041,2022-06-29,3,16850,"16624,788"
5042,2022-06-29,4,16700,"16597,950"
5043,2022-06-29,5,16400,"16293,350"
5044,2022-06-29,6,17600,"16767,300"
5045,2022-06-29,7,20650,"19135,750"
5046,2022-06-29,8,22250,"21296,100"
5047,2022-06-29,9,23150,"22241,475"
5048,2022-06-29,10,23450,"22450,213"
5049,2022-06-29,11,23900,"22523,800"
5050,2022-06-29,12,23900,"22656,138"
5051,2022-06-29,13,24000,"22577,050"
5052,2022-06-29,14,24000,"22667,663"
5053,2022-06-29,15,23900,"22532,088"
5054,2022-06-29,16,23850,"22509,238"
5055,2022-06-29,17,23600,"22879,075"
5056,2022-06-29,18,23350,"22841,525"
5057,2022-06-29,19,22950,"22189,100"
5058,2022-06-29,20,22900,"22311,875"
5059,2022-06-29,21,22700,"22225,500"
5060,2022-06-29,22,22500,"21851,863"
5061,2022-06-29,23,21350,"20695,288"
5062,2022-06-29,24,19850,"19145,075"
5063,2022-06-30,1,18250,"17848,963"
5064,2022-06-30,2,17450,"17087,575"
5065,2022-06-30,3,17000,"16676,650"
5066,2022-06-30,4,16850,"16651,000"
5067,2022-06-30,5,16450,"16520,013"
5068,2022-06-30,6,17650,"16710,413"
5069,2022-06-30,7,20800,"18944,200"
5070,2022-06-30,8,22400,"21107,775"
5071,2022-06-30,9,23250,"22252,363"
5072,2022-06-30,10,23350,"22579,500"
5073,2022-06-30,11,23800,"22765,138"
5074,2022-06-30,12,23900,"23056,875"
5075,2022-06-30,13,24200,"23304,175"
5076,2022-06-30,14,24250,"23168,075"
5077,2022-06-30,15,23950,"22775,638"
5078,2022-06-30,16,23900,"22817,688"
5079,2022-06-30,17,23650,"22998,663"
5080,2022-06-30,18,23400,"22760,450"
5081,2022-06-30,19,23150,"22632,563"
5082,2022-06-30,20,23100,"22839,550"
5083,2022-06-30,21,22900,"22647,150"
5084,2022-06-30,22,22600,"22065,775"
5085,2022-06-30,23,21600,"20946,925"
5086,2022-06-30,24,20100,"19345,363"
5087,2022-07-01,1,18200,"18099,675"
5088,2022-07-01,2,17300,"17380,988"
5089,2022-07-01,3,16700,"16981,163"
5090,2022-07-01,4,16650,"16783,225"
5091,2022-07-01,5,16350,"16507,000"
5092,2022-07-01,6,17600,"16890,525"
5093,2022-07-01,7,20600,"19271,863"
5094,2022-07-01,8,22300,"21465,338"
5095,2022-07-01,9,23100,"22743,400"
5096,2022-07-01,10,23300,"23094,850"
5097,2022-07-01,11,23550,"23166,275"
5098,2022-07-01,12,23600,"23472,550"
5099,2022-07-01,13,23750,"23513,788"
5100,2022-07-01,14,23750,"23273,900"
5101,2022-07-01,15,23400,"22968,575"
5102,2022-07-01,16,23400,"22947,975"
5103,2022-07-01,17,23300,"23055,900"
5104,2022-07-01,18,23150,"22384,238"
5105,2022-07-01,19,22950,"22019,763"
5106,2022-07-01,20,22900,"22159,325"
5107,2022-07-01,21,22700,"21763,863"
5108,2022-07-01,22,22500,"21147,263"
5109,2022-07-01,23,21500,"20093,775"
5110,2022-07-01,24,20000,"18583,613"
5111,2022-07-02,1,17700,"17336,850"
5112,2022-07-02,2,16750,"16674,138"
5113,2022-07-02,3,16200,"16306,925"
5114,2022-07-02,4,15850,"16130,475"
5115,2022-07-02,5,15250,"15703,888"
5116,2022-07-02,6,15250,"15479,475"
5117,2022-07-02,7,16950,"16293,988"
5118,2022-07-02,8,18250,"17196,613"
5119,2022-07-02,9,19300,"18166,988"
5120,2022-07-02,10,19700,"18973,513"
5121,2022-07-02,11,20000,"19278,613"
5122,2022-07-02,12,20000,"19422,888"
5123,2022-07-02,13,20000,"19251,988"
5124,2022-07-02,14,19900,"19016,613"
5125,2022-07-02,15,19550,"18621,963"
5126,2022-07-02,16,19300,"18391,350"
5127,2022-07-02,17,19000,"18132,875"
5128,2022-07-02,18,18850,"17976,463"
5129,2022-07-02,19,18700,"18011,963"
5130,2022-07-02,20,18700,"17963,350"
5131,2022-07-02,21,18700,"17836,263"
5132,2022-07-02,22,18600,"17769,563"
5133,2022-07-02,23,18250,"17390,038"
5134,2022-07-02,24,17000,"16228,225"
5135,2022-07-03,1,15500,"15240,888"
5136,2022-07-03,2,14800,"14488,650"
5137,2022-07-03,3,14300,"14079,563"
5138,2022-07-03,4,14000,"13753,150"
5139,2022-07-03,5,13500,"13322,875"
5140,2022-07-03,6,13250,"13035,925"
5141,2022-07-03,7,14150,"13477,238"
5142,2022-07-03,8,15100,"14377,438"
5143,2022-07-03,9,15950,"15323,563"
5144,2022-07-03,10,16500,"16074,850"
5145,2022-07-03,11,17050,"16232,738"
5146,2022-07-03,12,17100,"16381,200"
5147,2022-07-03,13,17100,"16212,738"
5148,2022-07-03,14,17200,"16164,088"
5149,2022-07-03,15,17250,"16264,388"
5150,2022-07-03,16,17300,"16149,250"
5151,2022-07-03,17,17350,"16176,063"
5152,2022-07-03,18,17600,"16569,688"
5153,2022-07-03,19,17800,"16941,275"
5154,2022-07-03,20,17900,"17112,113"
5155,2022-07-03,21,17900,"17405,763"
5156,2022-07-03,22,18100,"17676,288"
5157,2022-07-03,23,18100,"17533,563"
5158,2022-07-03,24,17000,"16238,363"
5159,2022-07-04,1,15850,"15091,250"
5160,2022-07-04,2,15150,"14643,838"
5161,2022-07-04,3,14850,"14412,200"
5162,2022-07-04,4,14700,"14303,650"
5163,2022-07-04,5,14600,"14220,338"
5164,2022-07-04,6,16050,"14914,463"
5165,2022-07-04,7,19450,"17766,450"
5166,2022-07-04,8,21400,"20170,263"
5167,2022-07-04,9,22400,"21511,663"
5168,2022-07-04,10,22600,"21921,538"
5169,2022-07-04,11,22900,"21957,538"
5170,2022-07-04,12,23000,"22265,713"
5171,2022-07-04,13,23200,"22416,813"
5172,2022-07-04,14,23200,"22598,888"
5173,2022-07-04,15,23000,"22133,050"
5174,2022-07-04,16,22850,"22094,900"
5175,2022-07-04,17,22650,"21942,325"
5176,2022-07-04,18,22450,"21763,288"
5177,2022-07-04,19,22300,"21407,188"
5178,2022-07-04,20,22250,"21666,550"
5179,2022-07-04,21,22150,"21644,850"
5180,2022-07-04,22,21850,"21235,363"
5181,2022-07-04,23,20950,"20244,763"
5182,2022-07-04,24,19400,"18775,825"
5183,2022-07-05,1,17850,"17559,963"
5184,2022-07-05,2,17050,"16784,025"
5185,2022-07-05,3,16450,"16359,925"
5186,2022-07-05,4,16400,"16306,613"
5187,2022-07-05,5,16100,"16119,363"
5188,2022-07-05,6,17050,"16486,988"
5189,2022-07-05,7,20000,"18784,038"
5190,2022-07-05,8,21700,"20578,238"
5191,2022-07-05,9,22500,"21633,838"
5192,2022-07-05,10,22600,"22165,625"
5193,2022-07-05,11,22950,"22219,650"
5194,2022-07-05,12,23100,"22647,050"
5195,2022-07-05,13,23150,"22778,238"
5196,2022-07-05,14,23250,"22461,875"
5197,2022-07-05,15,22900,"22305,375"
5198,2022-07-05,16,22750,"22306,925"
5199,2022-07-05,17,22650,"21931,775"
5200,2022-07-05,18,22550,"21597,725"
5201,2022-07-05,19,22250,"21291,588"
5202,2022-07-05,20,22200,"21443,413"
5203,2022-07-05,21,22000,"21446,925"
5204,2022-07-05,22,21750,"20909,425"
5205,2022-07-05,23,20850,"19859,400"
5206,2022-07-05,24,19300,"18612,888"
5207,2022-07-06,1,17700,"17442,013"
5208,2022-07-06,2,16900,"16644,588"
5209,2022-07-06,3,16300,"16292,575"
5210,2022-07-06,4,16300,"16214,125"
5211,2022-07-06,5,16000,"16020,675"
5212,2022-07-06,6,16800,"16366,125"
5213,2022-07-06,7,19800,"18446,888"
5214,2022-07-06,8,21450,"20180,913"
5215,2022-07-06,9,22300,"21079,138"
5216,2022-07-06,10,22400,"21185,838"
5217,2022-07-06,11,22650,"21192,675"
5218,2022-07-06,12,22850,"21578,375"
5219,2022-07-06,13,23050,"21726,588"
5220,2022-07-06,14,23150,"21775,300"
5221,2022-07-06,15,22700,"21293,788"
5222,2022-07-06,16,22550,"21492,050"
5223,2022-07-06,17,22450,"21432,138"
5224,2022-07-06,18,22250,"21171,088"
5225,2022-07-06,19,21950,"20627,138"
5226,2022-07-06,20,21900,"20745,038"
5227,2022-07-06,21,21700,"20883,763"
5228,2022-07-06,22,21400,"20644,625"
5229,2022-07-06,23,20450,"19627,738"
5230,2022-07-06,24,19000,"18211,100"
5231,2022-07-07,1,17650,"16930,088"
5232,2022-07-07,2,16850,"16268,325"
5233,2022-07-07,3,16300,"15852,775"
5234,2022-07-07,4,16250,"15805,138"
5235,2022-07-07,5,16000,"15550,075"
5236,2022-07-07,6,16950,"15904,425"
5237,2022-07-07,7,19750,"17996,600"
5238,2022-07-07,8,21250,"19836,850"
5239,2022-07-07,9,22200,"20651,900"
5240,2022-07-07,10,22300,"21013,388"
5241,2022-07-07,11,22600,"21100,863"
5242,2022-07-07,12,22800,"21858,500"
5243,2022-07-07,13,23000,"21813,525"
5244,2022-07-07,14,23100,"21700,350"
5245,2022-07-07,15,22600,"21229,350"
5246,2022-07-07,16,22400,"21597,563"
5247,2022-07-07,17,22200,"21351,950"
5248,2022-07-07,18,22000,"21001,675"
5249,2022-07-07,19,21650,"21002,063"
5250,2022-07-07,20,21650,"21243,725"
5251,2022-07-07,21,21600,"21129,600"
5252,2022-07-07,22,21300,"20845,488"
5253,2022-07-07,23,20450,"19734,613"
5254,2022-07-07,24,19000,"18352,425"
5255,2022-07-08,1,17350,"17103,000"
5256,2022-07-08,2,16450,"16548,888"
5257,2022-07-08,3,16000,"16191,713"
5258,2022-07-08,4,15950,"16181,175"
5259,2022-07-08,5,15800,"16042,350"
5260,2022-07-08,6,16650,"16319,025"
5261,2022-07-08,7,19350,"18382,075"
5262,2022-07-08,8,20650,"20309,900"
5263,2022-07-08,9,21600,"21418,938"
5264,2022-07-08,10,21800,"21709,725"
5265,2022-07-08,11,22100,"21866,675"
5266,2022-07-08,12,22400,"21947,963"
5267,2022-07-08,13,22550,"22361,225"
5268,2022-07-08,14,22650,"21608,363"
5269,2022-07-08,15,22350,"21336,650"
5270,2022-07-08,16,22250,"21354,525"
5271,2022-07-08,17,22050,"21103,675"
5272,2022-07-08,18,21750,"20979,788"
5273,2022-07-08,19,21250,"20785,013"
5274,2022-07-08,20,21250,"20789,975"
5275,2022-07-08,21,21200,"20634,913"
5276,2022-07-08,22,21000,"20115,813"
5277,2022-07-08,23,20200,"19057,638"
5278,2022-07-08,24,18900,"17837,788"
5279,2022-07-09,1,17600,"16665,688"
5280,2022-07-09,2,16650,"15962,625"
5281,2022-07-09,3,16200,"15590,275"
5282,2022-07-09,4,16050,"15435,575"
5283,2022-07-09,5,15450,"15000,400"
5284,2022-07-09,6,15400,"14716,613"
5285,2022-07-09,7,16800,"15618,463"
5286,2022-07-09,8,18000,"16814,913"
5287,2022-07-09,9,19050,"17798,925"
5288,2022-07-09,10,19600,"18516,850"
5289,2022-07-09,11,19800,"18589,688"
5290,2022-07-09,12,19800,"18707,888"
5291,2022-07-09,13,19800,"18577,975"
5292,2022-07-09,14,19500,"18487,138"
5293,2022-07-09,15,18850,"17953,750"
5294,2022-07-09,16,18550,"17941,100"
5295,2022-07-09,17,18300,"18045,900"
5296,2022-07-09,18,18100,"17776,163"
5297,2022-07-09,19,18100,"17630,875"
5298,2022-07-09,20,18100,"17629,300"
5299,2022-07-09,21,18100,"17661,238"
5300,2022-07-09,22,17950,"17618,775"
5301,2022-07-09,23,17650,"17023,450"
5302,2022-07-09,24,16400,"15825,588"
5303,2022-07-10,1,15200,"14755,838"
5304,2022-07-10,2,14400,"14063,525"
5305,2022-07-10,3,13900,"13687,488"
5306,2022-07-10,4,13600,"13350,200"
5307,2022-07-10,5,13200,"13030,863"
5308,2022-07-10,6,12950,"12797,225"
5309,2022-07-10,7,13850,"13177,188"
5310,2022-07-10,8,14800,"13856,763"
5311,2022-07-10,9,15750,"14577,163"
5312,2022-07-10,10,16500,"15438,000"
5313,2022-07-10,11,16750,"16035,350"
5314,2022-07-10,12,16800,"16409,388"
5315,2022-07-10,13,16800,"16217,313"
5316,2022-07-10,14,16800,"16237,950"
5317,2022-07-10,15,16700,"15583,675"
5318,2022-07-10,16,16600,"15321,813"
5319,2022-07-10,17,16700,"15663,700"
5320,2022-07-10,18,16800,"15995,813"
5321,2022-07-10,19,17000,"16293,375"
5322,2022-07-10,20,17200,"16426,400"
5323,2022-07-10,21,17350,"16573,450"
5324,2022-07-10,22,17350,"16680,913"
5325,2022-07-10,23,17350,"16446,463"
5326,2022-07-10,24,16300,"15349,350"
5327,2022-07-11,1,15100,"14554,125"
5328,2022-07-11,2,14400,"14002,850"
5329,2022-07-11,3,14100,"13774,963"
5330,2022-07-11,4,14000,"13707,000"
5331,2022-07-11,5,13900,"13764,513"
5332,2022-07-11,6,15650,"14346,925"
5333,2022-07-11,7,19050,"17080,000"
5334,2022-07-11,8,20800,"19358,313"
5335,2022-07-11,9,21700,"20494,413"
5336,2022-07-11,10,21900,"20913,938"
5337,2022-07-11,11,22200,"20781,763"
5338,2022-07-11,12,22550,"20965,050"
5339,2022-07-11,13,22700,"21685,675"
5340,2022-07-11,14,22700,"21155,813"
5341,2022-07-11,15,22500,"20711,275"
5342,2022-07-11,16,22400,"20692,663"
5343,2022-07-11,17,22100,"20305,238"
5344,2022-07-11,18,21800,"20703,050"
5345,2022-07-11,19,21400,"20562,975"
5346,2022-07-11,20,21400,"20696,375"
5347,2022-07-11,21,21250,"20644,675"
5348,2022-07-11,22,20950,"20394,788"
5349,2022-07-11,23,20050,"19277,838"
5350,2022-07-11,24,18650,"17751,875"
